Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     222/666         double const dlib::matrix_multiply_helper<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > >, dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > >, 1l, 1l>::eval<dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > >, dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > >(dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > > const&, dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > const&, long, long) [157]
-----------------------------------------------
                                                 <spontaneous>
[196]    0.0    0.00    0.00                 dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::operator()(long, long) const [196]
                0.00    0.00     222/666         double const dlib::matrix_multiply_helper<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > >, dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > >, 1l, 1l>::eval<dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > >, dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > >(dlib::matrix_op<dlib::op_trans<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > > > const&, dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > const&, long, long) [157]
-----------------------------------------------
                                 102             double const dlib::matrix_multiply_helper<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, 1l, 1l>::eval<dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&, long, long) <cycle 1> [145]
[197]    0.0    0.00    0.00     102         dlib::disable_if<dlib::ma::has_column_major_layout<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, void>, void>::type dlib::matrix_assign_default<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::type, bool) <cycle 1> [197]
                0.00    0.00    3453/3902554     dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::matrix(dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&) [38]
                0.00    0.00    4010/7952        dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const dlib::trans<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&) [560]
                                3453             void dlib::blas_bindings::matrix_assign_blas_helper<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix_mul_scal_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, true> > >, dlib::matrix_op<dlib::op_remove_col2<dlib::matrix_op<dlib::op_rowm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > >, void>::assign<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix_mul_scal_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, true> > >, dlib::matrix_op<dlib::op_remove_col2<dlib::matrix_op<dlib::op_rowm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > >(dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix_mul_scal_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, true> > >, dlib::matrix_op<dlib::op_remove_col2<dlib::matrix_op<dlib::op_rowm<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > > const&, double, bool, bool) <cycle 1> [11]
                                 659             dlib::enable_if_c<(dlib::ma::matrix_is_vector<dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, void>::value==(true))||(dlib::ma::matrix_is_vector<dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, void>::value==(true)), void>::type dlib::default_matrix_multiply<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >(dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&) <cycle 1> [191]
-----------------------------------------------
                                                 <spontaneous>
[198]    0.0    0.00    0.00                 std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::std_allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::memory_manager_stateless_kernel_1<char> > >::max_size() const [198]
                0.00    0.00      70/1460        dlib::disable_if<dlib::ma::has_column_major_layout<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, void>, void>::type dlib::matrix_assign_default<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >(dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&, dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::type, bool) <cycle 2> [124]
                0.00    0.00      70/152         dlib::matrix_multiply_exp<dlib::matrix_multiply_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_op<dlib::op_remove_row2<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > > > > >::nr() const [676]
-----------------------------------------------
                0.00    0.00      28/28          dlib::disable_if<dlib::ma::has_column_major_layout<dlib::matrix<double, 1l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, void>, void>::type dlib::matrix_assign_default<dlib::matrix<double, 1l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_exp<dlib::matrix_op<dlib::op_subl_scalar<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > >(dlib::matrix<double, 1l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_exp<dlib::matrix_op<dlib::op_subl_scalar<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > const&) [184]
[199]    0.0    0.00    0.00      28         bool std::operator==<double*>(std::move_iterator<double*> const&, std::move_iterator<double*> const&) [199]
                0.00    0.00      28/206         dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::operator=(dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> const&) [144]
                0.00    0.00      28/442904      std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [67]
-----------------------------------------------
                                                 <spontaneous>
[200]    0.0    0.00    0.00                 Eigen::internal::assign_impl<Eigen::Matrix<float, -1, -1, 0, -1, -1>, Eigen::Matrix<float, -1, -1, 0, -1, -1>, 3, 0, 0>::run(Eigen::Matrix<float, -1, -1, 0, -1, -1>&, Eigen::Matrix<float, -1, -1, 0, -1, -1> const&) [200]
                0.00    0.00     574/798058      __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter) [58]
                0.00    0.00     574/798002      dlib::row_major_layout::layout<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, 5>::~layout() [76]
                0.00    0.00      82/82          void dlib::blas_bindings::matrix_assign_blas_proxy<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_multiply_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >(dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_multiply_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&, dlib::matrix_multiply_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::type, bool, bool) [361]
                0.00    0.00     738/2070150     dlib::matrix_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::operator double const() const [444]
                0.00    0.00      82/82          void Eigen::internal::unaligned_assign_impl<true>::run<Eigen::Matrix<float, -1, -1, 0, -1, -1>, Eigen::Matrix<float, -1, -1, 0, -1, -1> >(Eigen::Matrix<float, -1, -1, 0, -1, -1> const&, Eigen::Matrix<float, -1, -1, 0, -1, -1>&, Eigen::Matrix<float, -1, -1, 0, -1, -1>::Index, Eigen::Matrix<float, -1, -1, 0, -1, -1>::Index) [695]
-----------------------------------------------
                                                 <spontaneous>
[201]    0.0    0.00    0.00                 dlib::op_trans<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::nr() const [201]
                0.00    0.00    1134/798058      __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__ops::_Iter_less_iter) [58]
-----------------------------------------------
                0.00    0.00      82/984         bool dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::destructively_aliases<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >(dlib::matrix_exp<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&) const [326]
                0.00    0.00     902/984         dlib::disable_if<dlib::ma::has_column_major_layout<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, void>, void>::type dlib::matrix_assign_default<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_exp<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >(dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_exp<dlib::matrix_op<dlib::op_remove_row2<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > const&) [205]
